SeriesCode,GeoAreaName,TimePeriod,values
Clean Water,Liechtenstein,2005,1.0
Clean Water,Lithuania,2005,0.7153796254885648
Clean Water,Luxembourg,2005,1.0
Clean Water,Macedonia [FYROM],2005,0.9648499953498987
Clean Water,Malaysia,2005,0.9275968117762784
Clean Water,Malta,2005,1.0
Clean Water,Martinique,2005,0.9899860412317446
Clean Water,Mexico,2005,0.3667484640117604
Clean Water,Micronesia,2005,0.7241649841129474
Clean Water,Moldova,2005,0.4758529603052752
Clean Water,Monaco,2005,1.0
Clean Water,Mongolia,2005,0.19078027218592958
Clean Water,Morocco,2005,0.5707939569209113
Clean Water,Nepal,2005,0.20599684258650588
Clean Water,Netherlands,2005,0.9998670039286215
Clean Water,New Caledonia,2005,0.8801821781667004
Clean Water,New Zealand,2005,0.7684680175131596
Clean Water,Nicaragua,2005,0.47630834223941476
Clean Water,Nigeria,2005,0.12164262950479222
Clean Water,Niue,2005,0.9801439087323189
Clean Water,North Korea,2005,0.6701909038516699
Clean Water,Northern Mariana Islands,2005,0.8274135268960483
Clean Water,Norway,2005,1.0
Clean Water,Oman,2005,0.7363248667632237
Clean Water,Pakistan,2005,0.3421309652626323
Clean Water,Paraguay,2005,0.5144864674645796
Clean Water,Peru,2005,0.43838076172150875
Clean Water,Philippines,2005,0.40992118951178375
Clean Water,Poland,2005,0.9368745838582552
Clean Water,Portugal,2005,0.9377166807016141
Clean Water,Puerto Rico,2005,0.735788756107953
Clean Water,Qatar,2005,0.9640265200726198
Clean Water,Romania,2005,0.8063795157694511
Clean Water,Russia,2005,0.7344949804828002
Clean Water,Saint Helena,2005,0.8803289288039337
Clean Water,Samoa,2005,0.5475541366486493
Clean Water,San Marino,2005,1.0
Clean Water,Serbia,2005,0.7311088179781063
Clean Water,Sierra Leone,2005,0.004141393974463274
Clean Water,Singapore,2005,1.0
Clean Water,Slovakia,2005,0.9441922245016007
Clean Water,Slovenia,2005,0.8270438464876182
Clean Water,South Korea,2005,0.9663766463554051
Clean Water,Spain,2005,0.986701979927433
Clean Water,Sweden,2005,0.9993651738836344
Clean Water,Switzerland,2005,0.9291396508477521
Clean Water,Tajikistan,2005,0.3812770945109019
Clean Water,Tunisia,2005,0.6106526784848013
Clean Water,Turkmenistan,2005,0.7131801646040637
Clean Water,Uganda,2005,0.0
Clean Water,Ukraine,2005,0.6975123386391041
Clean Water,United Kingdom,2005,0.9996872423333372
Clean Water,United States,2005,0.9888093910250612
Clean Water,Uzbekistan,2005,0.5457468924997093
Clean Water,Vanuatu,2005,0.3656725395488735
Clean Water,Albania,2006,0.5167085418216608
Clean Water,American Samoa,2006,0.07247568367623416
Clean Water,Andorra,2006,0.9008178185451394
Clean Water,Armenia,2006,0.4435737628797758
Clean Water,Austria,2006,0.9810471964132501
Clean Water,Azerbaijan,2006,0.5593971461174997
Clean Water,Bahrain,2006,0.9886981056521233
Clean Water,Bangladesh,2006,0.5322936017214466
Clean Water,Belarus,2006,0.8428141502879197
Clean Water,Belgium,2006,0.9949474307947321
Clean Water,Bhutan,2006,0.27774825506647693
Clean Water,Bosnia and Herzegovina,2006,0.873617211245013
Clean Water,Bulgaria,2006,0.9647723117257816
Clean Water,Cambodia,2006,0.1488060150178353
Clean Water,Canada,2006,0.9822375945184466
Clean Water,Chile,2006,0.9443938702444873
Clean Water,Colombia,2006,0.6874701645481134
Clean Water,Congo [DRC],2006,0.2883112633552887
Clean Water,Costa Rica,2006,0.8934264148216325
Clean Water,Croatia,2006,0.9159260410340845
Clean Water,Cyprus,2006,0.9653557487889124
Clean Water,Czech Republic,2006,0.9672679727702526
Clean Water,Denmark,2006,0.9445547233977442
Clean Water,Ecuador,2006,0.6777289060639836
Clean Water,Estonia,2006,0.9427971007013854
Clean Water,Ethiopia,2006,0.007685771351799091
Clean Water,Finland,2006,0.957957775305523
Clean Water,France,2006,0.9685503475138068
Clean Water,French Guiana,2006,0.8827379453118352
Clean Water,French Polynesia,2006,0.44595233384891814
Clean Water,Georgia,2006,0.7569910457351715
Clean Water,Germany,2006,0.9978807226184858
Clean Water,Ghana,2006,0.14949499209456554
Clean Water,Gibraltar,2006,1.0
Clean Water,Greece,2006,0.9945952068939246
Clean Water,Greenland,2006,0.9445547233977442
Clean Water,Grenada,2006,0.8317116799416436
Clean Water,Guadeloupe,2006,0.9673042124134765
Clean Water,Guam,2006,0.9938607713173608
Clean Water,Guatemala,2006,0.4696177745489409
Clean Water,Hong Kong,2006,0.8941402934075956
Clean Water,Hungary,2006,0.5641941304705569
Clean Water,Iceland,2006,0.9290170293474352
Clean Water,Iran,2006,0.9095191476181601
Clean Water,Iraq,2006,0.5032684025597055
Clean Water,Ireland,2006,0.9444372094669392
Clean Water,Israel,2006,0.9991095856081569
Clean Water,Italy,2006,0.8909435754053198
Clean Water,Japan,2006,0.978332931906876
Clean Water,Jordan,2006,0.9347848546689641
Clean Water,Kazakhstan,2006,0.6548953877000743
Clean Water,Kuwait,2006,1.0
Clean Water,Kyrgyzstan,2006,0.47383259340529615
Clean Water,Laos,2006,0.06462958899052354
Clean Water,Latvia,2006,0.9257112745238805
Clean Water,Lebanon,2006,0.4214640837055225
Clean Water,Liechtenstein,2006,1.0
Clean Water,Lithuania,2006,0.733477133367927
Clean Water,Luxembourg,2006,1.0
Clean Water,Macedonia [FYROM],2006,0.9581108930963375
Clean Water,Malaysia,2006,0.9276286907348055
Clean Water,Malta,2006,1.0
Clean Water,Martinique,2006,0.9907246646481962
Clean Water,Mayotte,2006,0.8274432433675359
Clean Water,Mexico,2006,0.3683577475853748
Clean Water,Micronesia,2006,0.7278614721623909
Clean Water,Moldova,2006,0.49930779102526285
Clean Water,Monaco,2006,1.0
Clean Water,Mongolia,2006,0.19164975041800097
Clean Water,Montenegro,2006,0.8247983851954063
Clean Water,Morocco,2006,0.5810609293306824
Clean Water,Nepal,2006,0.20687728822352525
Clean Water,Netherlands,2006,0.9998317293759078
Clean Water,New Caledonia,2006,0.8887191818656826
Clean Water,New Zealand,2006,0.7904741448689274
Clean Water,Nicaragua,2006,0.47647628597486597
Clean Water,Nigeria,2006,0.12344176156879083
Clean Water,Niue,2006,0.9789131900539346
Clean Water,North Korea,2006,0.6674977766131172
Clean Water,Northern Mariana Islands,2006,0.8331627491647663
Clean Water,Norway,2006,1.0
Clean Water,Oman,2006,0.7520609707625553
Clean Water,Pakistan,2006,0.3390560886892153
Clean Water,Paraguay,2006,0.5229984511261256
Clean Water,Peru,2006,0.44133909084483824
Clean Water,Philippines,2006,0.41364246667356835
Clean Water,Poland,2006,0.9388631920619499
Clean Water,Portugal,2006,0.9390531852792026
Clean Water,Puerto Rico,2006,0.7354215703654663
Clean Water,Qatar,2006,0.96397228451426
Clean Water,Romania,2006,0.8064804111482892
Clean Water,Russia,2006,0.7350345903156017
Clean Water,Saint Helena,2006,0.8801485062432323
Clean Water,Samoa,2006,0.548498232363718
Clean Water,San Marino,2006,1.0
Clean Water,Serbia,2006,0.7308974429752789
Clean Water,Sierra Leone,2006,0.005650841210069233
Clean Water,Singapore,2006,1.0
Clean Water,Slovakia,2006,0.9508829916228144
Clean Water,Slovenia,2006,0.8404526395016986
Clean Water,South Korea,2006,0.9663259539741696
Clean Water,Spain,2006,0.9864796460891543
Clean Water,Sweden,2006,0.9993642167855458
Clean Water,Switzerland,2006,0.9315673677483494
Clean Water,Tajikistan,2006,0.3947527115889186
Clean Water,Tunisia,2006,0.6583118747668132
Clean Water,Turkmenistan,2006,0.7328340386465065
Clean Water,Uganda,2006,0.0
Clean Water,Ukraine,2006,0.7254424229952616
Clean Water,United Kingdom,2006,0.9997062681549221
Clean Water,United States,2006,0.988843064225019
Clean Water,Uzbekistan,2006,0.5466437586910241
Clean Water,Vanuatu,2006,0.36852548839012156
Clean Water,Albania,2007,0.535753081168641
Clean Water,American Samoa,2007,0.07118811238147148
Clean Water,Andorra,2007,0.9006690828700014
Clean Water,Armenia,2007,0.4804329766759121
Clean Water,Austria,2007,0.9818986383174532
Clean Water,Azerbaijan,2007,0.5855190380012921
Clean Water,Bahrain,2007,0.9888802434201757
Clean Water,Bangladesh,2007,0.5313458023348708
Clean Water,Belarus,2007,0.856021321338913
Clean Water,Belgium,2007,0.9949399599789792
Clean Water,Bhutan,2007,0.28144778632136863
Clean Water,Bosnia and Herzegovina,2007,0.8746729296083391
Clean Water,Bulgaria,2007,0.9642578494771543
Clean Water,Cambodia,2007,0.1525207130431682
Clean Water,Canada,2007,0.9827545184955017
Clean Water,Chile,2007,0.9490443007400577
Clean Water,Colombia,2007,0.6899625259257939
Clean Water,Congo [DRC],2007,0.30490336035643667
Clean Water,Costa Rica,2007,0.898244071345068
Clean Water,Croatia,2007,0.9223007247761021
Clean Water,Cyprus,2007,0.9701308960752402
Clean Water,Czech Republic,2007,0.9684891767504528
Clean Water,Denmark,2007,0.9477760274594801
Clean Water,Ecuador,2007,0.6829758269298851
Clean Water,Estonia,2007,0.9452255788148377
Clean Water,Ethiopia,2007,0.009315563286953437
Clean Water,Finland,2007,0.964186216604224
Clean Water,France,2007,0.9693227711458118
Clean Water,French Guiana,2007,0.8843453837866474
Clean Water,French Polynesia,2007,0.44755836964854684
Clean Water,Georgia,2007,0.7631785384092281
Clean Water,Germany,2007,0.9978775445057693
Clean Water,Ghana,2007,0.16271932393849634
Clean Water,Gibraltar,2007,1.0
Clean Water,Greece,2007,0.9954788514289644
Clean Water,Greenland,2007,0.9477759213367055
Clean Water,Grenada,2007,0.8411379205539439
Clean Water,Guadeloupe,2007,0.9677214845981895
Clean Water,Guam,2007,0.9940647654559331
Clean Water,Guatemala,2007,0.4747425673731047
Clean Water,Hong Kong,2007,0.9129491858685216
Clean Water,Hungary,2007,0.5931338777007185
Clean Water,Iceland,2007,0.9355636307912258
Clean Water,Iran,2007,0.9095562285154443
Clean Water,Iraq,2007,0.5079396815128183
Clean Water,Ireland,2007,0.9473701078462086
Clean Water,Israel,2007,0.9991078258330002
Clean Water,Italy,2007,0.896368139056492
Clean Water,Japan,2007,0.978781175687527
Clean Water,Jordan,2007,0.934860249040438
Clean Water,Kazakhstan,2007,0.6753800893299069
Clean Water,Kuwait,2007,1.0
Clean Water,Kyrgyzstan,2007,0.49093340074251984
Clean Water,Laos,2007,0.06738976602899614
Clean Water,Latvia,2007,0.9275809695546494
Clean Water,Lebanon,2007,0.42309791905973526
Clean Water,Liechtenstein,2007,1.0
Clean Water,Lithuania,2007,0.7517709768643862
Clean Water,Luxembourg,2007,1.0
Clean Water,Macedonia [FYROM],2007,0.9513822915897276
Clean Water,Malaysia,2007,0.9276925045908713
Clean Water,Malta,2007,1.0
Clean Water,Martinique,2007,0.9914656064576982
Clean Water,Mayotte,2007,0.8271844736437721
Clean Water,Mexico,2007,0.3699519518525216
Clean Water,Micronesia,2007,0.7315968251461735
Clean Water,Moldova,2007,0.5231242587324186
Clean Water,Monaco,2007,1.0
Clean Water,Mongolia,2007,0.19235485163611604
Clean Water,Montenegro,2007,0.8406645068559558
Clean Water,Morocco,2007,0.5912191044765982
Clean Water,Nepal,2007,0.2077593152449186
Clean Water,Netherlands,2007,0.9997963503953287
Clean Water,New Caledonia,2007,0.8973214399417259
Clean Water,New Zealand,2007,0.8125485511694305
Clean Water,Nicaragua,2007,0.4766516099673906
Clean Water,Nigeria,2007,0.12519664550154047
Clean Water,Niue,2007,0.9776789845493731
Clean Water,North Korea,2007,0.6648019833922103
Clean Water,Northern Mariana Islands,2007,0.8389485015888701
Clean Water,Norway,2007,0.9994905045586099
Clean Water,Oman,2007,0.7676942747187534
Clean Water,Pakistan,2007,0.335955414850906
Clean Water,Paraguay,2007,0.5314571251255432
Clean Water,Peru,2007,0.44426930649191215
Clean Water,Philippines,2007,0.41413967115523553
Clean Water,Poland,2007,0.9408666919663362
Clean Water,Portugal,2007,0.9403961435832652
Clean Water,Puerto Rico,2007,0.7350560031106708
Clean Water,Qatar,2007,0.9639182565980773
Clean Water,Romania,2007,0.8065837083712191
Clean Water,Russia,2007,0.7355756863384332
Clean Water,Saint Helena,2007,0.8804465391665203
Clean Water,Saint Pierre and Miquelon,2007,0.8209528381899359
Clean Water,Samoa,2007,0.5494289109001673
Clean Water,San Marino,2007,1.0
Clean Water,Serbia,2007,0.7306895815451645
Clean Water,Sierra Leone,2007,0.007285752975045866
Clean Water,Singapore,2007,1.0
Clean Water,Slovakia,2007,0.9576051188532628
Clean Water,Slovenia,2007,0.8539014127912751
Clean Water,South Korea,2007,0.9686449649837293
Clean Water,Spain,2007,0.9862567823065318
Clean Water,Sweden,2007,0.9993632633517308
Clean Water,Switzerland,2007,0.9340030953890928
Clean Water,Tajikistan,2007,0.40864505837177095
Clean Water,Tunisia,2007,0.7064691806727506
Clean Water,Turkmenistan,2007,0.7527729881032125
Clean Water,Uganda,2007,0.0
Clean Water,Ukraine,2007,0.7532555283598258
Clean Water,United Kingdom,2007,0.9997252481362718
Clean Water,United States,2007,0.9888767413686101
Clean Water,Uzbekistan,2007,0.5475614684335685
Clean Water,Vanuatu,2007,0.37137909092684235
Clean Water,Albania,2008,0.5551014517152074
Clean Water,American Samoa,2008,0.06990577540161515
Clean Water,Andorra,2008,0.900520862560644
Clean Water,Armenia,2008,0.5174248975024784
Clean Water,Austria,2008,0.9827528045464518
Clean Water,Azerbaijan,2008,0.6120496443408274
Clean Water,Bahrain,2008,0.9889698255118924
Clean Water,Bangladesh,2008,0.5303631371128603
Clean Water,Belarus,2008,0.8689372992349459
Clean Water,Belgium,2008,0.9949324094527286
Clean Water,Bhutan,2008,0.28513292793459205
Clean Water,Bosnia and Herzegovina,2008,0.8757229242445111
Clean Water,Bulgaria,2008,0.9637474003635664
Clean Water,Cambodia,2008,0.15641117533325513
Clean Water,Canada,2008,0.98327018108604
Clean Water,Chile,2008,0.9537432639019969
Clean Water,Colombia,2008,0.6924042364508565
Clean Water,Congo [DRC],2008,0.32179800463555774
Clean Water,Costa Rica,2008,0.9028725451184653
Clean Water,Croatia,2008,0.9286712265522571
Clean Water,Cyprus,2008,0.9749179722240644
Clean Water,Czech Republic,2008,0.9697186993570417
Clean Water,Denmark,2008,0.9510074813412848
Clean Water,Ecuador,2008,0.6882380161649347
Clean Water,Estonia,2008,0.947685452068911
Clean Water,Ethiopia,2008,0.011859167300102207
Clean Water,Finland,2008,0.9704337587979519
Clean Water,France,2008,0.9700963162110181
Clean Water,French Guiana,2008,0.8859596038179584
Clean Water,French Polynesia,2008,0.4493793607147533
Clean Water,Georgia,2008,0.7670664112518556
Clean Water,Germany,2008,0.997874377405142
Clean Water,Ghana,2008,0.17632156333590107
Clean Water,Gibraltar,2008,1.0
Clean Water,Greece,2008,0.9963461610405688
Clean Water,Greenland,2008,0.9510074813412848
Clean Water,Grenada,2008,0.8506306934801203
Clean Water,Guadeloupe,2008,0.9681403182992299
Clean Water,Guam,2008,0.9942695340465222
Clean Water,Guatemala,2008,0.47991562978796487
Clean Water,Hong Kong,2008,0.931848607207051
Clean Water,Hungary,2008,0.6221644194584595
Clean Water,Iceland,2008,0.9421304562606386
Clean Water,Iran,2008,0.9095555025566989
Clean Water,Iraq,2008,0.5126188648155044
Clean Water,Ireland,2008,0.9503113399414688
Clean Water,Israel,2008,0.9985372528113484
Clean Water,Italy,2008,0.9018046323268085
Clean Water,Japan,2008,0.9792309667501611
Clean Water,Jordan,2008,0.9349054650607163
Clean Water,Kazakhstan,2008,0.6961048391073745
Clean Water,Kuwait,2008,1.0
Clean Water,Kyrgyzstan,2008,0.5083098026912082
Clean Water,Laos,2008,0.07017870534279491
Clean Water,Latvia,2008,0.9294725862705187
Clean Water,Lebanon,2008,0.4247422257479216
Clean Water,Liechtenstein,2008,1.0
Clean Water,Lithuania,2008,0.7702609031685381
Clean Water,Luxembourg,2008,1.0
Clean Water,Macedonia [FYROM],2008,0.9446563335901086
Clean Water,Malaysia,2008,0.9277877115207044
Clean Water,Malta,2008,1.0
Clean Water,Martinique,2008,0.9912077872608888
Clean Water,Mayotte,2008,0.8269266005513014
Clean Water,Mexico,2008,0.37153204673648915
Clean Water,Micronesia,2008,0.7353756102662471
Clean Water,Moldova,2008,0.5473033926637112
Clean Water,Monaco,2008,1.0
Clean Water,Mongolia,2008,0.19289142914959792
Clean Water,Montenegro,2008,0.8563863480613472
Clean Water,Morocco,2008,0.6012614719851445
Clean Water,Nepal,2008,0.20864059207942007
Clean Water,Netherlands,2008,0.9997608674580786
Clean Water,New Caledonia,2008,0.9059888141236568
Clean Water,New Zealand,2008,0.8346909684846692
Clean Water,Nicaragua,2008,0.4768419795158002
Clean Water,Nigeria,2008,0.1269073211543661
Clean Water,Niue,2008,0.9764412996566695
Clean Water,North Korea,2008,0.6621060371082691
Clean Water,Northern Mariana Islands,2008,0.8447707771106157
Clean Water,Norway,2008,0.9975896502585608
Clean Water,Oman,2008,0.7832262444670044
Clean Water,Pakistan,2008,0.33282679746897864
Clean Water,Paraguay,2008,0.5398653077986542
Clean Water,Peru,2008,0.44662157796018453
Clean Water,Philippines,2008,0.4146457309846054
Clean Water,Poland,2008,0.9428849460006836
Clean Water,Portugal,2008,0.9417460374143586
Clean Water,Puerto Rico,2008,0.7346919037586108
Clean Water,Qatar,2008,0.9638644158874133
Clean Water,Romania,2008,0.8066891855124365
Clean Water,Russia,2008,0.7361181965197606
Clean Water,Saint Helena,2008,0.8807466206851986
Clean Water,Saint Pierre and Miquelon,2008,0.8206856663316685
Clean Water,Samoa,2008,0.55034643397051
Clean Water,San Marino,2008,1.0
Clean Water,Serbia,2008,0.7304821082094946
Clean Water,Sierra Leone,2008,0.00904324876756402
Clean Water,Singapore,2008,1.0
Clean Water,Slovakia,2008,0.9643585168595882
Clean Water,Slovenia,2008,0.8673897397047595
Clean Water,South Korea,2008,0.9709737732181756
Clean Water,Spain,2008,0.9860334904593555
Clean Water,Sweden,2008,0.9993623132215426
Clean Water,Switzerland,2008,0.9364467540042478
Clean Water,Tajikistan,2008,0.4180528914419033
Clean Water,Tunisia,2008,0.7551210499555321
Clean Water,Turkmenistan,2008,0.7729812749654374
Clean Water,Uganda,2008,0.0
Clean Water,Ukraine,2008,0.7809548041621391
Clean Water,United Kingdom,2008,0.9997443938829683
Clean Water,United States,2008,0.9889103080792364
Clean Water,Uzbekistan,2008,0.5485006495902649
Clean Water,Vanuatu,2008,0.37423360677342393
Clean Water,Albania,2009,0.5747545802985163
Clean Water,American Samoa,2009,0.06863566549904045
Clean Water,Andorra,2009,0.9003739171251489
Clean Water,Armenia,2009,0.5545541147381675
Clean Water,Austria,2009,0.9836098063571234
Clean Water,Azerbaijan,2009,0.6389915839376358
Clean Water,Bahrain,2009,0.9890598639933668
Clean Water,Bangladesh,2009,0.5293502059045485
Clean Water,Belarus,2009,0.8815598081133523
Clean Water,Belgium,2009,0.9949249238701328
Clean Water,Bhutan,2009,0.28880015497390665
Clean Water,Bosnia and Herzegovina,2009,0.8767682831424365
Clean Water,Bulgaria,2009,0.9649799417357715
Clean Water,Cambodia,2009,0.161122624168053
Clean Water,Canada,2009,0.9837845777546452
Clean Water,Chile,2009,0.9584844488580786
Clean Water,Colombia,2009,0.6947979431897163
Clean Water,Congo [DRC],2009,0.3389990346062268
Clean Water,Costa Rica,2009,0.9073019745336147
Clean Water,Croatia,2009,0.9258192276211186
Clean Water,Cyprus,2009,0.9797172577707812
Clean Water,Czech Republic,2009,0.9709560165745446
Clean Water,Denmark,2009,0.9542493823927928
Clean Water,Ecuador,2009,0.6935178118876483
Clean Water,Estonia,2009,0.9501771662552834
Clean Water,Ethiopia,2009,0.014678030000649269
Clean Water,Finland,2009,0.9767002691820124
Clean Water,France,2009,0.9708712918288517
Clean Water,French Guiana,2009,0.8875812255924079
Clean Water,French Polynesia,2009,0.4511353222360946
Clean Water,Georgia,2009,0.7691075056971005
Clean Water,Germany,2009,0.9978712375454092
Clean Water,Ghana,2009,0.19029699429385225
Clean Water,Gibraltar,2009,1.0
Clean Water,Greece,2009,0.9971966327235493
Clean Water,Greenland,2009,0.9542493823927928
Clean Water,Grenada,2009,0.8601909712798014
Clean Water,Guadeloupe,2009,0.9685608394987616
Clean Water,Guam,2009,0.9944749034872321
Clean Water,Guatemala,2009,0.4851353839702058
Clean Water,Hong Kong,2009,0.9508386791880474
Clean Water,Hungary,2009,0.6512881673803342
Clean Water,Iceland,2009,0.9487178995926613
Clean Water,Iran,2009,0.9095485639900672
Clean Water,Iraq,2009,0.5173070516320689
Clean Water,Ireland,2009,0.9532613172994945
Clean Water,Isle of Man,2009,0.9702777928565118
Clean Water,Israel,2009,0.9979652224077794
Clean Water,Italy,2009,0.90725343874965
Clean Water,Japan,2009,0.9796824525046487
Clean Water,Jordan,2009,0.9349187291713899
Clean Water,Kazakhstan,2009,0.7170713976283458
Clean Water,Kuwait,2009,1.0
Clean Water,Kyrgyzstan,2009,0.5259711148222537
Clean Water,Laos,2009,0.0729968611397607
Clean Water,Latvia,2009,0.9314532103334386
Clean Water,Lebanon,2009,0.42640133771432637
Clean Water,Liechtenstein,2009,1.0
Clean Water,Lithuania,2009,0.7888517774634306
Clean Water,Luxembourg,2009,1.0
Clean Water,Macedonia [FYROM],2009,0.9263670646388075
Clean Water,Malaysia,2009,0.9279093530371586
Clean Water,Malta,2009,1.0
Clean Water,Martinique,2009,0.9909479698524661
Clean Water,Mayotte,2009,0.8266709454792004
Clean Water,Mexico,2009,0.3731020220050175
Clean Water,Micronesia,2009,0.7393084502290016
Clean Water,Moldova,2009,0.5718496710529818
Clean Water,Monaco,2009,1.0
Clean Water,Mongolia,2009,0.19324320153100594
Clean Water,Montenegro,2009,0.8719551512326067
Clean Water,Morocco,2009,0.6111850501270338
Clean Water,Nepal,2009,0.20952674417490763
Clean Water,Netherlands,2009,0.999725283205235
Clean Water,New Caledonia,2009,0.9147219889453366
Clean Water,New Zealand,2009,0.8569020332874586
Clean Water,Nicaragua,2009,0.4770433192515696
Clean Water,Nigeria,2009,0.1285766136285501
Clean Water,Niue,2009,0.9752003431565077
Clean Water,North Korea,2009,0.6596201436276028
Clean Water,Northern Mariana Islands,2009,0.8506305926581111
Clean Water,Norway,2009,0.995683189056458
Clean Water,Oman,2009,0.7986547285668213
Clean Water,Pakistan,2009,0.32967558724573265
Clean Water,Paraguay,2009,0.5482227494457235
Clean Water,Peru,2009,0.4487202412313613
Clean Water,Philippines,2009,0.4151683904320643
Clean Water,Poland,2009,0.9449205066880394
Clean Water,Portugal,2009,0.943101372732469
Clean Water,Puerto Rico,2009,0.7623822129124345
Clean Water,Qatar,2009,0.9638110382719557
Clean Water,Romania,2009,0.8067983093368586
Clean Water,Russia,2009,0.7366608019261043
Clean Water,Saint Helena,2009,0.8810496501911097
Clean Water,Saint Pierre and Miquelon,2009,0.8204207924743989
Clean Water,Samoa,2009,0.5512551715622881
Clean Water,San Marino,2009,1.0
Clean Water,Serbia,2009,0.7302784527728728
Clean Water,Sierra Leone,2009,0.010928002060642055
Clean Water,Singapore,2009,1.0
Clean Water,Slovakia,2009,0.9711433476705486
Clean Water,Slovenia,2009,0.8809181991095387
Clean Water,South Korea,2009,0.9733128759261448
Clean Water,Spain,2009,0.9858096694776974
Clean Water,Sweden,2009,0.9993613712636227
Clean Water,Switzerland,2009,0.9388987698946156
Clean Water,Tajikistan,2009,0.42154052152551374
Clean Water,Tunisia,2009,0.8042644433871591
Clean Water,Turkmenistan,2009,0.7934584194151652
Clean Water,Uganda,2009,0.0
Clean Water,Ukraine,2009,0.8085342086804547
Clean Water,United Kingdom,2009,0.9997634944912949
Clean Water,United States,2009,0.9889438464395915
Clean Water,Uzbekistan,2009,0.5522230134122678
Clean Water,Vanuatu,2009,0.37709345160737534
Clean Water,Albania,2010,0.5947056163074794
Clean Water,American Samoa,2010,0.06737769672862712
Clean Water,Andorra,2010,0.9002282491987081
Clean Water,Armenia,2010,0.5918190575342968
Clean Water,Austria,2010,0.9844696102815216
Clean Water,Azerbaijan,2010,0.6663674224767634
Clean Water,Bahrain,2010,0.9891503550691139
Clean Water,Bangladesh,2010,0.5283030392116838
Clean Water,Belarus,2010,0.8939878246485897
Clean Water,Belgium,2010,0.9949173967716803
Clean Water,Bhutan,2010,0.2924533862862662
Clean Water,Bosnia and Herzegovina,2010,0.8778087053624012
Clean Water,Bulgaria,2010,0.9662200139787045
Clean Water,Cambodia,2010,0.16591466552000214
Clean Water,Canada,2010,0.9842977811551415
Clean Water,Chile,2010,0.9632680066424961
Clean Water,Colombia,2010,0.6971393328489003
Clean Water,Congo [DRC],2010,0.35650887558196187
Clean Water,Costa Rica,2010,0.9115493582896307
Clean Water,Croatia,2010,0.9213009809929484
Clean Water,Cyprus,2010,0.9845283434382432
Clean Water,Czech Republic,2010,0.9722017354954952
Clean Water,Denmark,2010,0.9575016045024348
Clean Water,Ecuador,2010,0.698817864643631
Clean Water,Estonia,2010,0.9507076386041208
Clean Water,Ethiopia,2010,0.01778090358030288
Clean Water,Finland,2010,0.9829856120821031
Clean Water,France,2010,0.9716474479910436
Clean Water,French Guiana,2010,0.8892102927352201
Clean Water,French Polynesia,2010,0.4525758539784998
Clean Water,Georgia,2010,0.7711344762244238
Clean Water,Germany,2010,0.9978681249828784
Clean Water,Ghana,2010,0.2046612807686859
Clean Water,Gibraltar,2010,1.0
Clean Water,Greece,2010,0.998030680452934
Clean Water,Greenland,2010,0.9575016045024348
Clean Water,Grenada,2010,0.8626776158346297
Clean Water,Guadeloupe,2010,0.9689832437821467
Clean Water,Guam,2010,0.9946809718322817
Clean Water,Guatemala,2010,0.49040960034485204
Clean Water,Hong Kong,2010,0.9699189237271614
Clean Water,Hungary,2010,0.6805032461527917
Clean Water,Iceland,2010,0.9553254930787078
Clean Water,Iran,2010,0.9095365484922154
Clean Water,Iraq,2010,0.5221867963813127
Clean Water,Ireland,2010,0.9562197080546396
Clean Water,Isle of Man,2010,0.9702343346359446
Clean Water,Israel,2010,0.9973919706978043
Clean Water,Italy,2010,0.9127145345802387
Clean Water,Japan,2010,0.9801356149654641
Clean Water,Jordan,2010,0.9349035161334438
Clean Water,Kazakhstan,2010,0.7382748206480196
Clean Water,Kuwait,2010,1.0
Clean Water,Kyrgyzstan,2010,0.5440273229629694
Clean Water,Laos,2010,0.07584731639039875
Clean Water,Latvia,2010,0.9335152391222942
Clean Water,Lebanon,2010,0.4280751737504787
Clean Water,Liechtenstein,2010,1.0
Clean Water,Lithuania,2010,0.8075530839544108
Clean Water,Luxembourg,2010,1.0
Clean Water,Macedonia [FYROM],2010,0.9070719943786719
Clean Water,Malaysia,2010,0.9280593445784766
Clean Water,Malta,2010,1.0
Clean Water,Martinique,2010,0.9906861578314483
Clean Water,Mayotte,2010,0.8264175130121656
Clean Water,Mexico,2010,0.3746624309152576
Clean Water,Micronesia,2010,0.743462738502185
Clean Water,Moldova,2010,0.5967638350427594
Clean Water,Monaco,2010,1.0
Clean Water,Mongolia,2010,0.19342661920970752
Clean Water,Montenegro,2010,0.8840295166623621
Clean Water,Morocco,2010,0.6210075177374665
Clean Water,Nepal,2010,0.2104172367211634
Clean Water,Netherlands,2010,0.999689598997507
Clean Water,New Caledonia,2010,0.9235209024482773
Clean Water,New Zealand,2010,0.8791807801234207
Clean Water,Nicaragua,2010,0.4772596622704916
Clean Water,Nigeria,2010,0.13020821063948468
Clean Water,Niue,2010,0.9739561620408355
Clean Water,North Korea,2010,0.6572158159970145
Clean Water,Northern Mariana Islands,2010,0.8565279025664897
Clean Water,Norway,2010,0.993771194168725
Clean Water,Oman,2010,0.8139866563810803
Clean Water,Pakistan,2010,0.3265031610909785
Clean Water,Paraguay,2010,0.5565291710321248
Clean Water,Peru,2010,0.4508241988706818
Clean Water,Philippines,2010,0.4158409825897228
Clean Water,Poland,2010,0.9504310278206491
Clean Water,Portugal,2010,0.9444640162414767
