SeriesCode,GeoAreaName,TimePeriod,values
Reading level,Costa Rica,2015,0.511825158192344
Reading level,Croatia,2015,0.782419683934351
Reading level,Cyprus,2015,0.5737516741270149
Reading level,Czech Republic,2015,0.7538600070400376
Reading level,Denmark,2015,0.8468928189366685
Reading level,Dominica,2015,0.7938823159367097
Reading level,Dominican Republic,2015,0.09046818897218767
Reading level,Ecuador,2015,0.7144535359508559
Reading level,Ecuador,2015,0.7978537549360023
Reading level,Ecuador,2015,0.6734153329581648
Reading level,Estonia,2015,0.904570954192496
Reading level,Finland,2015,0.8985761994043637
Reading level,France,2015,0.760971398093471
Reading level,Georgia,2015,0.36155080456720784
Reading level,Germany,2015,0.8306010494924699
Reading level,Greece,2015,0.6837785382642191
Reading level,Grenada,2015,0.5953103659720753
Reading level,Grenada,2015,0.4364528060003678
Reading level,Honduras,2015,0.9659780059060594
Reading level,Honduras,2015,0.7806441859390674
Reading level,Honduras,2015,0.8600729659249211
Reading level,Hong Kong,2015,0.9223371865558319
Reading level,Hungary,2015,0.6816559365003972
Reading level,Iceland,2015,0.7529925123812921
Reading level,Indonesia,2015,0.312291458083381
Reading level,Ireland,2015,0.9104959440355408
Reading level,Israel,2015,0.6933953778010062
Reading level,Italy,2015,0.7678414580370474
Reading level,Jamaica,2015,0.5158815859862215
Reading level,Jordan,2015,0.43249103083597346
Reading level,Kazakhstan,2015,0.4989152014373433
Reading level,Kenya,2015,0.3323161154243146
Reading level,Kenya,2015,0.7802686201910343
Reading level,Latvia,2015,0.8113677675627955
Reading level,Lebanon,2015,0.11383070841072677
Reading level,Lithuania,2015,0.8706634699230349
Reading level,Lithuania,2015,0.7130461903508066
Reading level,Luxembourg,2015,0.705958230787469
Reading level,Macedonia [FYROM],2015,0.10977785491194861
Reading level,Malaysia,2015,0.5532090087592736
Reading level,Malta,2015,0.5747261328761414
Reading level,Mauritius,2015,0.7449012349454331
Reading level,Mauritius,2015,0.7210726009496771
Reading level,Mexico,2015,0.4927832996224354
Reading level,Mexico,2015,0.3887955380088556
Reading level,Moldova,2015,0.43925836289076825
Reading level,Montenegro,2015,0.4909143404293682
Reading level,Montserrat,2015,0.6482628859626445
Reading level,Montserrat,2015,0.47616719599329466
Reading level,Netherlands,2015,0.8062734703771027
Reading level,New Zealand,2015,0.8164195703511957
